,year,manufacturer,model,avg_rating,count,id
1791,2000,gmc,safari,3.840909091,11,1791
1792,2001,gmc,safari,3.5125,10,1792
1793,2002,gmc,safari,4.203125,8,1793
1794,2003,gmc,safari,4.089285714,7,1794
1795,2004,gmc,safari,4.175,5,1795
1796,2005,gmc,safari,4,3,1796
1797,2002,gmc,sierra,2.375,1,1797
1798,2003,gmc,sierra,3.1875,2,1798
1799,2004,gmc,sierra,4.479166667,12,1799
1800,2005,gmc,sierra,4.446428571,7,1800
1801,2006,gmc,sierra,4.375,1,1801
1802,2007,gmc,sierra,4.13125,20,1802
1803,2008,gmc,sierra,4.258928571,14,1803
1804,2009,gmc,sierra,4.65,10,1804
1805,2010,gmc,sierra,4.375,2,1805
1806,2011,gmc,sierra,3.875,4,1806
1807,2013,gmc,sierra,4,1,1807
1808,1997,gmc,suburban,4.381944444,18,1808
1809,1998,gmc,suburban,4.340277778,18,1809
1810,1999,gmc,suburban,4.184375,40,1810
1811,2010,gmc,terrain,3.503571429,70,1811
1812,2011,gmc,terrain,2.635869565,69,1812
1813,2012,gmc,terrain,3.583333333,39,1813
1814,2013,gmc,terrain,3.863095238,21,1814
1815,2014,gmc,terrain,4.595238095,21,1815
1816,2015,gmc,terrain,4.09,25,1816
1817,2016,gmc,terrain,4.4,10,1817
1818,2017,gmc,terrain,3.277777778,18,1818
1819,2018,gmc,terrain,3.965517241,29,1819
1820,1997,gmc,yukon,4.285714286,14,1820
1821,1998,gmc,yukon,4.7,5,1821
1822,1999,gmc,yukon,4.133333333,45,1822
1823,2000,gmc,yukon,4.260080645,62,1823
1824,2001,gmc,yukon,4.353571429,70,1824
1825,2002,gmc,yukon,4.515988372,86,1825
1826,2003,gmc,yukon,4.268973214,112,1826
1827,2004,gmc,yukon,4.462923729,118,1827
1828,2005,gmc,yukon,4.557692308,104,1828
1829,2006,gmc,yukon,4.377717391,46,1829
1830,2007,gmc,yukon,4.316964286,140,1830
1831,2008,gmc,yukon,4.420731707,41,1831
1832,2009,gmc,yukon,4.430555556,18,1832
1833,2010,gmc,yukon,4.383333333,15,1833
1834,2011,gmc,yukon,4.703125,8,1834
1835,2012,gmc,yukon,4.1,5,1835
1836,2013,gmc,yukon,4.8,5,1836
1837,2014,gmc,yukon,5,1,1837
1838,2015,gmc,yukon,3.954166667,30,1838
1839,2016,gmc,yukon,3.619047619,21,1839
1840,2017,gmc,yukon,3.4,10,1840
1841,2018,gmc,yukon,4.75,8,1841
1842,2008,gmc,yukon hybrid,4.111842105,19,1842
1843,2009,gmc,yukon hybrid,3.5,2,1843
1844,2010,gmc,yukon hybrid,4.5,1,1844
1845,2011,gmc,yukon hybrid,3.875,1,1845
1846,2012,gmc,yukon hybrid,4.875,1,1846
1847,1997,honda,accord,4.457175926,108,1847
1848,1998,honda,accord,4.429956897,116,1848
1849,1999,honda,accord,4.471238938,113,1849
1850,2000,honda,accord,4.497115385,130,1850
1851,2001,honda,accord,4.239087302,126,1851
1852,2002,honda,accord,4.041044776,134,1852
1853,2003,honda,accord,4.250912409,137,1853
1854,2004,honda,accord,4.514097744,133,1854
1855,2005,honda,accord,4.585714286,140,1855
1856,2006,honda,accord,4.54375,140,1856
1857,2007,honda,accord,4.548165138,109,1857
1858,2008,honda,accord,3.83125,140,1858
1859,2009,honda,accord,3.99375,140,1859
1860,2010,honda,accord,4.346102151,186,1860
1861,2011,honda,accord,4.251,125,1861
1862,2012,honda,accord,3.905448718,78,1862
1863,2013,honda,accord,4.146634615,104,1863
1864,2014,honda,accord,4.027298851,87,1864
1865,2015,honda,accord,4.169753086,81,1865
1866,2016,honda,accord,4.16,100,1866
1867,2017,honda,accord,4.536585366,82,1867
1868,2018,honda,accord,4.314285714,70,1868
1869,2005,honda,accord hybrid,4.557142857,70,1869
1870,2006,honda,accord hybrid,4.72,25,1870
1871,2007,honda,accord hybrid,4.716666667,15,1871
1872,2014,honda,accord hybrid,4.318548387,31,1872
1873,2015,honda,accord hybrid,3.88671875,32,1873
1874,2017,honda,accord hybrid,4.169230769,65,1874
1875,2018,honda,accord hybrid,4.666666667,18,1875
1876,1997,honda,civic,4.617879747,158,1876
1877,1998,honda,civic,4.430650685,146,1877
1878,1999,honda,civic,4.544217687,147,1878
1879,2000,honda,civic,4.575994318,176,1879
1880,2001,honda,civic,4.062043796,137,1880
1881,2002,honda,civic,4.327348066,181,1881
1882,2003,honda,civic,4.584210526,190,1882
1883,2004,honda,civic,4.578947368,171,1883
1884,2005,honda,civic,4.352810651,169,1884
1885,2006,honda,civic,4.445574163,209,1885
1886,2007,honda,civic,4.10046729,214,1886
1887,2008,honda,civic,4.305875576,217,1887
1888,2009,honda,civic,4.395032051,156,1888
1889,2010,honda,civic,4.201456311,103,1889
1890,2011,honda,civic,3.971153846,26,1890
1891,2012,honda,civic,4.281779661,118,1891
1892,2013,honda,civic,4.269117647,85,1892
1893,2014,honda,civic,4.428977273,44,1893
1894,2015,honda,civic,4.376623377,77,1894
1895,2016,honda,civic,4.121212121,99,1895
1896,2017,honda,civic,4.525547445,137,1896
1897,2018,honda,civic,4.74,50,1897
1898,2003,honda,civic hybrid,4.28442029,69,1898
1899,2004,honda,civic hybrid,4.555769231,65,1899
1900,2005,honda,civic hybrid,4.610714286,70,1900
1901,2006,honda,civic hybrid,4.708928571,70,1901
1902,2007,honda,civic hybrid,4.414285714,70,1902
1903,2008,honda,civic hybrid,4.376785714,70,1903
1904,2009,honda,civic hybrid,4.066176471,51,1904
1905,2010,honda,civic hybrid,2.46875,4,1905
1906,2011,honda,civic hybrid,3.1875,2,1906
1907,2012,honda,civic hybrid,4.222222222,9,1907
1908,2013,honda,civic hybrid,4.142857143,7,1908
1909,2014,honda,civic hybrid,5,1,1909
1910,2015,honda,civic hybrid,4,3,1910
1911,2017,honda,clarity,3,2,1911
1912,2018,honda,clarity,4.5625,16,1912
1913,2018,honda,clarity hybrid,4.55,20,1913
1914,1997,honda,crv,4.489130435,46,1914
1915,1998,honda,crv,4.404761905,63,1915
1916,1999,honda,crv,4.606060606,66,1916
1917,2000,honda,crv,4.386363636,66,1917
1918,2001,honda,crv,4.284090909,66,1918
1919,2002,honda,crv,4.275,70,1919
1920,2003,honda,crv,3.916071429,70,1920
1921,2004,honda,crv,3.885714286,70,1921
1922,2005,honda,crv,4.210714286,70,1922
1923,2006,honda,crv,4.216071429,70,1923
1924,2007,honda,crv,3.884057971,69,1924
1925,2008,honda,crv,4.1125,70,1925
1926,2009,honda,crv,4.303571429,70,1926
1927,2010,honda,crv,4.208928571,70,1927
1928,2011,honda,crv,4.033928571,70,1928
1929,2012,honda,crv,4.153571429,70,1929
1930,2013,honda,crv,3.760714286,70,1930
1931,2014,honda,crv,4.041071429,70,1931
1932,2015,honda,crv,3.614285714,70,1932
1933,2016,honda,crv,3.7,70,1933
1934,2017,honda,crv,3.957142857,70,1934
1935,2018,honda,crv,4.485714286,70,1935
1936,2011,honda,crz,4.534574468,47,1936
1937,2012,honda,crz,4.78125,8,1937
1938,2013,honda,crz,4.75,11,1938
1939,2014,honda,crz,4.9375,2,1939
1940,2015,honda,crz,5,6,1940
1941,2016,honda,crz,4.857142857,7,1941
1942,2012,honda,crosstour,4.5,16,1942
1943,2013,honda,crosstour,4.493055556,18,1943
1944,2014,honda,crosstour,4.446428571,7,1944
1945,2015,honda,crosstour,4.316176471,17,1945
1946,2003,honda,element,4.494642857,70,1946
1947,2004,honda,element,4.635714286,70,1947
1948,2005,honda,element,4.553571429,70,1948
1949,2006,honda,element,4.580357143,70,1949
1950,2007,honda,element,4.576785714,70,1950
1951,2008,honda,element,4.421428571,70,1951
1952,2009,honda,element,4.711538462,13,1952
1953,2010,honda,element,4.4625,10,1953
1954,2011,honda,element,4.1875,8,1954
1955,2007,honda,fit,4.439285714,70,1955
1956,2008,honda,fit,4.310714286,70,1956
1957,2009,honda,fit,4.575,70,1957
1958,2010,honda,fit,4.410714286,70,1958
1959,2011,honda,fit,4.125,28,1959
1960,2012,honda,fit,4.302419355,31,1960
1961,2013,honda,fit,4.03515625,32,1961
1962,2015,honda,fit,3.940217391,69,1962
1963,2016,honda,fit,4.62745098,51,1963
1964,2017,honda,fit,4.1875,16,1964
1965,2018,honda,fit,4.235294118,17,1965
1966,2016,honda,hrv,4.071428571,70,1966
1967,2017,honda,hrv,4.35,20,1967
1968,2018,honda,hrv,4.176470588,17,1968
1969,2000,honda,insight,4.723214286,42,1969
1970,2001,honda,insight,4.727272727,22,1970
1971,2002,honda,insight,4.66875,20,1971
1972,2003,honda,insight,4.8671875,16,1972
1973,2004,honda,insight,4.668269231,52,1973
1974,2005,honda,insight,4.685185185,27,1974
1975,2006,honda,insight,4.607142857,14,1975
1976,2010,honda,insight,4.308928571,70,1976
1977,2011,honda,insight,4.214285714,21,1977
1978,2012,honda,insight,3.232142857,7,1978
1979,2013,honda,insight,4.025,10,1979
1980,1997,honda,odyssey,4.768518519,27,1980
1981,1998,honda,odyssey,4.666666667,21,1981
1982,1999,honda,odyssey,3.968283582,67,1982
1983,2000,honda,odyssey,4.097426471,68,1983
1984,2001,honda,odyssey,3.892857143,70,1984
1985,2002,honda,odyssey,3.550724638,69,1985
1986,2003,honda,odyssey,3.753571429,70,1986
1987,2004,honda,odyssey,3.95,70,1987
1988,2005,honda,odyssey,3.830357143,70,1988
1989,2006,honda,odyssey,4.125,70,1989
1990,2007,honda,odyssey,3.782142857,70,1990
1991,2008,honda,odyssey,3.930357143,70,1991
1992,2009,honda,odyssey,4.328571429,70,1992
1993,2010,honda,odyssey,4.235714286,70,1993
1994,2011,honda,odyssey,4.033928571,70,1994
1995,2012,honda,odyssey,3.753623188,69,1995
1996,2013,honda,odyssey,4.132352941,17,1996
1997,2014,honda,odyssey,3.692708333,48,1997
1998,2015,honda,odyssey,3.769736842,38,1998
1999,2016,honda,odyssey,4.314285714,70,1999
2000,2017,honda,odyssey,4.6,5,2000
2001,2018,honda,odyssey,3.757142857,70,2001
2002,1997,honda,passport,3.522727273,11,2002
2003,1998,honda,passport,3.839285714,7,2003
2004,1999,honda,passport,3.401785714,42,2004
2005,2000,honda,passport,3.625,29,2005
2006,2001,honda,passport,3.625,12,2006
2007,2002,honda,passport,3.5,15,2007
2008,2003,honda,pilot,4.425,70,2008
2009,2004,honda,pilot,4.578571429,70,2009
2010,2005,honda,pilot,4.3375,70,2010
2011,2006,honda,pilot,4.485714286,70,2011
2012,2007,honda,pilot,4.35,70,2012
2013,2008,honda,pilot,4.171428571,70,2013
2014,2009,honda,pilot,4.255357143,70,2014
2015,2010,honda,pilot,4.246428571,70,2015
2016,2011,honda,pilot,4.052536232,69,2016
2017,2012,honda,pilot,4.06377551,49,2017
2018,2013,honda,pilot,4.161764706,51,2018
2019,2014,honda,pilot,3.72826087,23,2019
2020,2015,honda,pilot,4.220238095,21,2020
2021,2016,honda,pilot,2.971428571,70,2021
2022,2017,honda,pilot,4.242857143,70,2022
2023,2018,honda,pilot,4.518518519,27,2023
2024,1997,honda,prelude,4.760416667,36,2024
2025,1998,honda,prelude,4.677884615,52,2025
2026,1999,honda,prelude,4.737903226,31,2026
2027,2000,honda,prelude,4.529166667,30,2027
2028,2001,honda,prelude,4.795289855,69,2028
2029,2008,honda,s2000,4.725,5,2029
2030,1997,hyundai,accent,3.821428571,21,2030
2031,1998,hyundai,accent,3.625,18,2031
2032,1999,hyundai,accent,4.065,25,2032
2033,2000,hyundai,accent,3.531914894,47,2033
2034,2001,hyundai,accent,4.087053571,56,2034
2035,2002,hyundai,accent,4.048423423,111,2035
2036,2003,hyundai,accent,4.259615385,52,2036
2037,2004,hyundai,accent,4.328767123,73,2037
2038,2005,hyundai,accent,4.385416667,72,2038
2039,2006,hyundai,accent,4.688888889,45,2039
2040,2007,hyundai,accent,4.223214286,84,2040
2041,2008,hyundai,accent,4.25297619,84,2041
2042,2009,hyundai,accent,4.443965517,58,2042
2043,2010,hyundai,accent,4.25,33,2043
2044,2011,hyundai,accent,3.819444444,9,2044
2045,2012,hyundai,accent,4.107692308,65,2045
2046,2013,hyundai,accent,4.49375,20,2046
2047,2014,hyundai,accent,4.546875,8,2047
2048,2015,hyundai,accent,3.882352941,17,2048
2049,2016,hyundai,accent,4,17,2049
2050,2017,hyundai,accent,4.625,8,2050
2051,2018,hyundai,accent,3.666666667,3,2051
2052,2006,hyundai,azera,4.501785714,70,2052
2053,2007,hyundai,azera,4.457142857,70,2053
2054,2008,hyundai,azera,4.45,50,2054
2055,2009,hyundai,azera,4.768939394,33,2055
2056,2010,hyundai,azera,4.2,5,2056
2057,2011,hyundai,azera,4.234375,8,2057
2058,2012,hyundai,azera,4.534090909,11,2058
2059,2013,hyundai,azera,4.495,25,2059
2060,2014,hyundai,azera,4.35,5,2060
2061,2015,hyundai,azera,4.8,5,2061
2062,2016,hyundai,azera,4.944444444,18,2062
2063,2017,hyundai,azera,5,1,2063
2064,1997,hyundai,elantra,3.954545455,22,2064
2065,1998,hyundai,elantra,3.571428571,21,2065
2066,1999,hyundai,elantra,4.21474359,39,2066
2067,2000,hyundai,elantra,4.253947368,95,2067
2068,2001,hyundai,elantra,4.107798165,109,2068
2069,2002,hyundai,elantra,4.335365854,123,2069
2070,2003,hyundai,elantra,4.358208955,134,2070
2071,2004,hyundai,elantra,4.501968504,127,2071
2072,2005,hyundai,elantra,4.376785714,140,2072
2073,2006,hyundai,elantra,4.180288462,104,2073
2074,2007,hyundai,elantra,4.403571429,70,2074
2075,2008,hyundai,elantra,4.305357143,70,2075
2076,2009,hyundai,elantra,4.486607143,140,2076
2077,2010,hyundai,elantra,4.230113636,132,2077
2078,2011,hyundai,elantra,4.111918605,86,2078
2079,2012,hyundai,elantra,3.582236842,76,2079
2080,2013,hyundai,elantra,3.87405303,132,2080
2081,2014,hyundai,elantra,4.206632653,49,2081
2082,2015,hyundai,elantra,4.159090909,22,2082
2083,2016,hyundai,elantra,4.175438596,57,2083
2084,2017,hyundai,elantra,4.38028169,71,2084
2085,2018,hyundai,elantra,4.459459459,37,2085
2086,2007,hyundai,entourage,3.998214286,70,2086
2087,2008,hyundai,entourage,4.49375,20,2087
2088,2011,hyundai,equus,4.645833333,24,2088
2089,2012,hyundai,equus,3.15,10,2089
2090,2013,hyundai,equus,4.527777778,9,2090
2091,2014,hyundai,equus,4.194444444,9,2091
2092,2015,hyundai,equus,5,5,2092
2093,2016,hyundai,equus,4.5625,16,2093
2094,2009,hyundai,genesis,4.532142857,70,2094
2095,2010,hyundai,genesis,4.617857143,140,2095
2096,2011,hyundai,genesis,4.554012346,81,2096
2097,2012,hyundai,genesis,4.504746835,79,2097
2098,2013,hyundai,genesis,4.366666667,60,2098
2099,2014,hyundai,genesis,4.46875,8,2099
2100,2015,hyundai,genesis,4.547945205,73,2100
2101,2016,hyundai,genesis,4.603174603,63,2101
2102,2017,hyundai,ioniq,5,1,2102
2103,2018,hyundai,ioniq,4.5,2,2103
2104,2017,hyundai,ioniq hybrid,4.6,25,2104
2105,2018,hyundai,ioniq hybrid,4.9,10,2105
2106,2018,hyundai,kona,4.666666667,24,2106
2107,2001,hyundai,santa,4.072265625,64,2107
2108,2002,hyundai,santa,4.248188406,69,2108
2109,2003,hyundai,santa,4.233208955,67,2109
2110,2004,hyundai,santa,4.441071429,70,2110
2111,2005,hyundai,santa,4.182142857,70,2111
2112,2006,hyundai,santa,4.606382979,47,2112
2113,2007,hyundai,santa,4.092857143,70,2113
2114,2008,hyundai,santa,4.076785714,70,2114
2115,2009,hyundai,santa,4.294642857,70,2115
2116,2010,hyundai,santa,3.746428571,70,2116
2117,2011,hyundai,santa,4.05859375,32,2117
2118,2012,hyundai,santa,3.66,25,2118
2119,2013,hyundai,santa,3.973214286,70,2119
2120,2014,hyundai,santa,4.2575,50,2120
2121,2015,hyundai,santa,4.583333333,24,2121
2122,2016,hyundai,santa,4.333333333,24,2122
2123,2017,hyundai,santa,4.12244898,98,2123
2124,2018,hyundai,santa,4.727272727,22,2124
2125,1997,hyundai,sonata,3.859375,8,2125
2126,1998,hyundai,sonata,3.9375,4,2126
2127,1999,hyundai,sonata,3.855769231,39,2127
2128,2000,hyundai,sonata,3.742924528,53,2128
2129,2001,hyundai,sonata,4.316176471,51,2129
2130,2002,hyundai,sonata,4.228174603,63,2130
2131,2003,hyundai,sonata,4.419117647,68,2131
2132,2004,hyundai,sonata,4.551785714,70,2132
2133,2005,hyundai,sonata,4.532142857,70,2133
2134,2006,hyundai,sonata,4.080357143,70,2134
2135,2007,hyundai,sonata,3.825,70,2135
2136,2008,hyundai,sonata,4.153571429,70,2136
2137,2009,hyundai,sonata,4.260714286,70,2137
2138,2010,hyundai,sonata,4.55,70,2138
2139,2011,hyundai,sonata,3.483928571,70,2139
2140,2012,hyundai,sonata,3.682142857,70,2140
2141,2013,hyundai,sonata,3.960714286,70,2141
2142,2014,hyundai,sonata,4.369791667,24,2142
2143,2015,hyundai,sonata,4.042857143,70,2143
2144,2016,hyundai,sonata,4.370967742,62,2144
2145,2017,hyundai,sonata,4.282608696,46,2145
2146,2018,hyundai,sonata,4.615384615,39,2146
2147,2011,hyundai,sonata hybrid,3.920212766,47,2147
2148,2012,hyundai,sonata hybrid,4.224358974,39,2148
2149,2013,hyundai,sonata hybrid,4.086538462,13,2149
2150,2014,hyundai,sonata hybrid,4.458333333,3,2150
2151,2015,hyundai,sonata hybrid,3.458333333,24,2151
2152,2016,hyundai,sonata hybrid,4.636363636,44,2152
2153,2017,hyundai,sonata hybrid,4.285714286,7,2153
2154,1997,hyundai,tiburon,4.301470588,17,2154
2155,1998,hyundai,tiburon,4.166666667,6,2155
2156,1999,hyundai,tiburon,4.509615385,13,2156
2157,2000,hyundai,tiburon,4.28515625,32,2157
2158,2001,hyundai,tiburon,4.095454545,55,2158
2159,2003,hyundai,tiburon,4.403571429,70,2159
2160,2004,hyundai,tiburon,4.244318182,66,2160
2161,2005,hyundai,tiburon,4.475,70,2161
2162,2006,hyundai,tiburon,4.419642857,70,2162
2163,2007,hyundai,tiburon,4.419642857,56,2163
2164,2008,hyundai,tiburon,4.451612903,62,2164
2165,2005,hyundai,tucson,4.182142857,70,2165
2166,2006,hyundai,tucson,4.189285714,70,2166
2167,2007,hyundai,tucson,4.591071429,70,2167
2168,2008,hyundai,tucson,4.241071429,28,2168
2169,2009,hyundai,tucson,4.359375,8,2169
2170,2010,hyundai,tucson,4.410714286,70,2170
2171,2011,hyundai,tucson,4.284482759,58,2171
2172,2012,hyundai,tucson,3.947368421,19,2172
2173,2013,hyundai,tucson,4.028846154,13,2173
2174,2014,hyundai,tucson,4.55,10,2174
2175,2015,hyundai,tucson,3.461538462,13,2175
2176,2016,hyundai,tucson,2.871428571,70,2176
2177,2017,hyundai,tucson,3.980769231,52,2177
2178,2018,hyundai,tucson,4.5,8,2178
2179,2012,hyundai,veloster,3.694230769,65,2179
2180,2013,hyundai,veloster,4.118902439,41,2180
2181,2014,hyundai,veloster,4.21875,8,2181
2182,2015,hyundai,veloster,3.375,8,2182
2183,2016,hyundai,veloster,4.038461538,26,2183
2184,2017,hyundai,veloster,4.5,2,2184
2185,2007,hyundai,veracruz,4.373214286,70,2185
2186,2008,hyundai,veracruz,4.523214286,70,2186
2187,2009,hyundai,veracruz,4.7,10,2187
2188,2010,hyundai,veracruz,4.445652174,23,2188
2189,2011,hyundai,veracruz,4.40625,16,2189
2190,2012,hyundai,veracruz,4.625,4,2190
2191,2001,hyundai,xg300,4.158333333,60,2191
2192,2002,hyundai,xg350,4.362288136,59,2192
2193,2003,hyundai,xg350,4.660714286,42,2193
2194,2004,hyundai,xg350,4.6171875,64,2194
2195,2005,hyundai,xg350,4.682142857,70,2195
2196,2011,infiniti,ex,4.71875,4,2196
2197,2012,infiniti,ex,3.90625,4,2197
2198,2013,infiniti,ex,5,1,2198
2199,2008,infiniti,ex35,4.630357143,70,2199
2200,2009,infiniti,ex35,4.605769231,13,2200
2201,2010,infiniti,ex35,4.495833333,30,2201
2202,2011,infiniti,fx,4.888888889,9,2202
2203,2012,infiniti,fx,4.041666667,6,2203
2204,2013,infiniti,fx,4.375,8,2204
2205,2003,infiniti,fx35,4.637096774,62,2205
2206,2004,infiniti,fx35,4.554104478,67,2206
2207,2005,infiniti,fx35,4.633928571,70,2207
2208,2006,infiniti,fx35,4.5625,62,2208
2209,2007,infiniti,fx35,4.439285714,35,2209
2210,2008,infiniti,fx35,4.621794872,39,2210
2211,2009,infiniti,fx35,4.564285714,70,2211
2212,2010,infiniti,fx35,4.608695652,23,2212
2213,2003,infiniti,fx45,4.541666667,51,2213
2214,2004,infiniti,fx45,4.726415094,53,2214
2215,2005,infiniti,fx45,4.615384615,26,2215
2216,2006,infiniti,fx45,4.708333333,12,2216
2217,2007,infiniti,fx45,4.875,3,2217
2218,2008,infiniti,fx45,4.666666667,6,2218
2219,2009,infiniti,fx50,4.420454545,11,2219
2220,2010,infiniti,fx50,4.675,5,2220
2221,2011,infiniti,g ,4.446969697,33,2221
2222,2012,infiniti,g ,4.572916667,24,2222
2223,2013,infiniti,g ,4.411290323,31,2223
2224,1999,infiniti,g20,4.65625,44,2224
2225,2000,infiniti,g20,4.78515625,32,2225
2226,2001,infiniti,g20,4.658333333,15,2226
2227,2002,infiniti,g20,4.627717391,46,2227
2228,2003,infiniti,g35,4.466666667,135,2228
2229,2004,infiniti,g35,4.432971014,138,2229
2230,2005,infiniti,g35,4.532142857,140,2230
2231,2006,infiniti,g35,4.491071429,140,2231
2232,2007,infiniti,g35,4.511494253,87,2232
2233,2008,infiniti,g35,4.666071429,70,2233
2234,2008,infiniti,g37,4.796428571,70,2234
2235,2009,infiniti,g37,4.701,125,2235
2236,2010,infiniti,g37,4.527777778,81,2236
2237,1997,infiniti,i30,4.542857143,35,2237
2238,1998,infiniti,i30,4.580645161,31,2238
2239,1999,infiniti,i30,4.695121951,41,2239
2240,2000,infiniti,i30,4.394230769,65,2240
2241,2001,infiniti,i30,4.397540984,61,2241
2242,2002,infiniti,i35,4.363636364,66,2242
2243,2003,infiniti,i35,4.68220339,59,2243
2244,2004,infiniti,i35,4.776315789,57,2244
2245,1997,infiniti,j30,4.546052632,19,2245
2246,2013,infiniti,jx,3.85745614,57,2246
2247,2012,infiniti,m ,4.333333333,3,2247
2248,2013,infiniti,m ,4.402777778,9,2248
2249,2012,infiniti,m hybrid,4.875,3,2249
2250,2006,infiniti,m35,4.655357143,70,2250
2251,2007,infiniti,m35,4.503571429,70,2251
2252,2008,infiniti,m35,4.690625,40,2252
2253,2009,infiniti,m35,4.482142857,14,2253
2254,2010,infiniti,m35,4.427083333,12,2254
2255,2011,infiniti,m37,4.568627451,51,2255
2256,2003,infiniti,m45,4.504166667,60,2256
2257,2004,infiniti,m45,4.75,24,2257
2258,2006,infiniti,m45,4.678571429,70,2258
2259,2007,infiniti,m45,4.783088235,34,2259
2260,2008,infiniti,m45,4.807692308,13,2260
2261,2011,infiniti,m56,4.321428571,14,2261
2262,2015,infiniti,q40,3.2,5,2262
